ID_CLIENT,CLERK_TYPE,PAYMENT_DAY,APPLICATION_SUBMISSION_TYPE,QUANT_ADDITIONAL_CARDS,POSTAL_ADDRESS_TYPE,SEX,MARITAL_STATUS,QUANT_DEPENDANTS,EDUCATION_LEVEL,STATE_OF_BIRTH,CITY_OF_BIRTH,NACIONALITY,RESIDENCIAL_STATE,RESIDENCIAL_CITY,RESIDENCIAL_BOROUGH,FLAG_RESIDENCIAL_PHONE,RESIDENCIAL_PHONE_AREA_CODE,RESIDENCE_TYPE,MONTHS_IN_RESIDENCE,FLAG_MOBILE_PHONE,FLAG_EMAIL,PERSONAL_MONTHLY_INCOME,OTHER_INCOMES,FLAG_VISA,FLAG_MASTERCARD,FLAG_DINERS,FLAG_AMERICAN_EXPRESS,FLAG_OTHER_CARDS,QUANT_BANKING_ACCOUNTS,QUANT_SPECIAL_BANKING_ACCOUNTS,PERSONAL_ASSETS_VALUE,QUANT_CARS,COMPANY,PROFESSIONAL_STATE,PROFESSIONAL_CITY,PROFESSIONAL_BOROUGH,FLAG_PROFESSIONAL_PHONE,PROFESSIONAL_PHONE_AREA_CODE,MONTHS_IN_THE_JOB,PROFESSION_CODE,OCCUPATION_TYPE,MATE_PROFESSION_CODE,EDUCATION_LEVEL.1,FLAG_HOME_ADDRESS_DOCUMENT,FLAG_RG,FLAG_CPF,FLAG_INCOME_PROOF,PRODUCT,FLAG_ACSP_RECORD,AGE,RESIDENCIAL_ZIP_3,PROFESSIONAL_ZIP_3,TARGET_LABEL
42396,0,0,0,0,0,1,0,3,3,3,3,1,RJ,Cabo Frio,Jardim Olinda,0,3,4,3,1,0,2565,531,0,0,0,0,1,2,3,3,0,1,3,3,3,0,3,5,4,3,4,2,0,0,0,0,1,0,29,3,3,0
42398,0,0,0,0,0,1,0,3,2,3,3,0,RS,RIO GRANDE,MIGUEL DE CASTRO MOREIRA,0,3,3,3,1,1,2402,522,0,1,1,1,1,3,1,4,0,0,5,1,3,0,3,3,3,3,3,3,0,1,0,1,0,1,28,3,3,1
42399,0,2,0,1,1,1,0,2,3,2,3,1,RJ,VOLTA REDONDA,CANDELARIA,0,4,2,2,0,0,3124,633,0,0,0,1,0,3,3,2,0,0,3,4,3,1,3,3,2,3,4,3,1,0,0,1,0,1,44,2,3,1
42400,0,0,0,0,0,0,1,3,3,6,3,0,PB,Campina Grande,Catole,1,3,3,3,1,1,1245,357,0,1,1,1,0,3,3,3,0,1,3,3,2,0,4,4,1,3,3,4,1,0,1,1,0,1,49,2,3,1
42403,0,1,0,0,1,1,0,1,4,3,1,0,SP,botucatu,jd bandeirantes,1,4,3,3,0,1,1923,535,0,1,1,1,0,5,3,3,0,1,4,3,3,1,3,3,4,3,3,4,1,1,0,1,1,1,42,3,2,1
42406,0,1,0,2,0,0,0,4,3,3,3,1,BA,Salvador,CALABAR,0,3,3,1,0,1,3359,455,1,1,0,0,0,3,3,3,0,0,3,3,3,1,4,3,4,3,2,3,1,1,1,1,0,0,27,4,3,1
42407,0,0,0,0,1,0,0,3,2,3,4,1,GO,GOIANIA,PARQUE ATHENEU,1,4,2,3,1,1,2121,647,0,1,0,1,1,1,3,5,1,1,4,3,3,1,3,4,3,3,4,3,1,0,1,1,0,1,30,3,3,1
42408,0,0,2,0,0,1,0,3,2,3,3,1,BA,MEDEIROS NETO,SAO BERNARDO,0,3,3,3,0,1,3182,564,0,1,0,0,0,3,3,3,0,0,3,4,2,1,3,3,3,3,3,3,1,0,0,1,1,0,30,3,4,1
42409,0,1,0,0,1,1,1,5,4,3,3,1,RN,Natal,Potengi,0,1,2,2,1,1,1932,514,0,0,0,1,0,3,3,4,0,1,3,4,4,0,1,4,3,3,3,3,0,0,0,0,0,1,38,3,3,0
42410,0,0,0,0,0,0,0,3,2,2,3,0,SP,Sao Paulo,Conjunto Habitacional Inacio Monteiro,1,2,3,4,1,0,2509,438,1,1,1,0,1,3,3,3,0,1,3,1,3,1,4,3,3,3,3,3,1,0,1,0,1,1,25,2,3,1
42412,0,1,0,0,0,0,0,3,3,4,3,1,SP,Guarulhos,Jardim Sao Geraldo,1,2,4,3,0,0,4067,417,0,1,1,1,0,3,4,3,0,0,3,3,3,0,3,3,2,3,3,3,1,0,1,0,0,1,30,3,4,1
42413,1,0,0,1,0,1,1,2,3,3,3,1,PE,CARUARU,DIVINOPOLIS,1,3,3,3,1,1,2277,584,0,1,0,1,1,4,3,3,0,0,3,3,3,0,4,3,4,2,3,4,1,1,1,1,0,1,40,3,3,1
42414,0,0,0,0,0,1,1,3,3,3,3,0,PE,Recife,Jardim Sao Paulo,0,3,2,3,1,0,1286,453,1,0,0,1,1,3,3,3,0,1,3,3,2,0,3,2,4,3,3,4,0,1,0,1,0,1,33,3,3,0
42415,1,0,0,0,0,0,1,2,3,3,3,1,RJ,ANGRA DOS REIS,FRADE,0,0,4,3,1,1,2852,567,0,1,0,0,1,4,3,4,0,1,5,2,3,1,3,3,3,3,3,4,0,0,0,1,1,0,29,3,3,1
42416,0,0,0,0,1,0,1,3,3,3,4,1,BA,Vitoria da Conquista,alto Maron,1,3,3,3,1,0,3757,532,0,1,1,1,1,2,4,2,0,0,3,3,3,0,3,3,3,3,3,3,1,0,1,0,0,0,63,2,3,1
42417,0,3,0,0,1,0,0,3,3,4,3,1,RN,GROSSOS,CENTRO,0,4,5,4,0,0,5293,379,0,0,1,1,0,3,3,3,0,1,3,3,3,1,3,3,3,2,3,3,0,0,1,1,0,1,39,3,3,0
42418,0,0,0,0,1,0,1,3,4,3,3,0,RN,Natal,Lagoa azul,0,3,3,3,1,1,2768,495,0,1,0,1,0,3,2,3,0,1,3,3,3,1,3,3,3,3,2,2,1,0,0,0,0,1,31,3,3,1
42422,1,0,0,1,1,0,0,3,3,4,3,0,CE,Fortaleza,Democrito Rocha,0,4,2,3,0,0,3232,482,0,1,1,1,1,4,4,3,0,0,3,3,3,0,3,3,3,4,3,2,0,1,0,0,1,1,27,3,3,1
42423,0,0,1,0,1,1,0,3,2,3,3,0,SP,URANIA,N S FATIMA,1,4,3,3,1,0,3059,564,0,0,1,1,1,3,3,2,0,0,2,3,2,1,3,3,3,3,3,3,0,0,0,0,1,1,31,2,3,0
42424,1,0,0,0,1,0,1,3,3,3,3,0,PI,TERESINA,MARQUES DE PARANAGUA,0,3,3,3,1,1,2294,523,1,0,0,0,1,3,3,2,0,0,3,5,3,0,3,3,3,4,3,3,0,0,0,1,0,0,47,2,3,0
42425,0,0,0,0,0,1,1,3,3,4,3,1,CE,PACAJUS,BURITI DOS ESMEROS,1,3,3,3,1,1,3672,513,1,1,1,0,1,1,2,3,0,0,3,4,4,0,4,3,3,5,3,3,0,0,1,1,0,0,34,2,3,1
42426,0,1,0,0,0,1,0,4,3,3,4,0,RJ,RIO DE JANEIRO,COSMOS,1,3,3,3,1,0,1868,386,0,1,0,1,0,3,2,3,0,0,3,2,3,1,3,3,3,2,3,3,1,0,1,0,0,1,25,2,4,1
42429,0,0,0,0,1,0,0,3,3,3,2,1,SP,Itapevi,Jardim Santa Rita,1,3,3,3,0,0,1947,412,1,0,1,0,0,3,3,3,0,0,3,3,3,1,2,4,3,3,4,3,0,0,1,0,1,0,41,3,3,0
42430,0,1,1,0,1,0,0,2,3,2,2,1,SC,CAPIVARI DE BAIXO,TRES DE MAIO,1,3,2,4,0,0,1556,490,0,1,1,0,0,2,2,3,0,1,3,4,3,0,3,2,3,3,3,2,1,0,0,0,0,1,25,3,3,1
42433,0,1,0,0,1,0,0,3,3,3,3,1,GO,Novo Gama,Parque Estrela Dalva VI Pedregal,1,2,4,2,0,1,1114,604,1,0,1,1,0,2,3,3,0,0,3,2,3,1,3,2,3,5,3,3,0,0,1,1,1,0,25,3,4,0
42434,0,1,0,2,1,0,1,4,3,3,3,0,SP,SAO JM DA BARRA,CENTRO,1,3,3,3,1,0,1764,444,0,1,0,0,0,3,4,3,2,0,2,3,3,0,3,2,3,3,2,3,1,1,1,0,1,0,27,3,5,1
42435,0,0,1,0,0,1,1,3,3,4,3,0,SP,TAGUAI,CENTRO,1,2,3,3,0,1,2274,716,0,0,0,1,1,2,3,3,0,1,3,6,3,0,3,3,2,2,2,3,0,1,1,1,1,1,27,3,2,0
42436,0,0,0,2,1,0,1,1,2,3,3,0,RO,SAO FRANCISCO DO GUAPORE,CENTRO,1,3,2,3,0,0,3844,565,0,0,1,1,1,3,3,3,0,0,3,4,2,0,4,3,3,3,3,3,0,0,0,1,1,0,30,3,4,1
42438,0,0,0,0,0,0,0,3,3,3,3,0,AL,MACEIO,PONTA GROSSA,1,3,2,3,0,1,3141,557,0,1,1,1,0,3,3,3,0,0,3,4,3,1,4,3,4,3,2,3,1,1,0,1,1,0,32,3,1,1
42440,0,0,0,0,1,0,0,3,3,3,0,1,PB,Joao Pessoa,Rangel,0,3,4,3,0,1,4821,440,0,1,0,1,1,3,4,4,0,1,3,3,2,0,3,2,3,3,3,3,1,0,1,1,0,1,25,3,3,1
42443,0,1,0,0,1,0,1,2,4,3,3,0,BA,JACOBINA,FELIX TOMAZ,0,3,3,4,1,0,2155,416,0,1,1,0,0,3,5,3,2,1,3,2,4,0,3,2,3,3,3,3,1,0,1,1,1,1,39,3,3,1
42444,1,0,0,0,1,1,0,3,3,3,4,1,PR,MAUA DA SERRA,CENTRO,1,3,3,3,1,1,2778,352,1,1,0,1,0,3,3,4,1,1,3,4,3,1,3,3,3,3,2,3,1,0,0,1,1,0,49,3,3,1
42448,0,0,0,0,1,1,1,3,3,3,3,1,PB,AREIA,JUSSARA,1,2,5,3,1,0,3140,646,0,1,1,0,1,2,3,2,0,0,5,3,2,0,3,4,3,3,3,3,1,0,0,0,0,1,28,4,3,1
42449,0,0,0,0,0,1,0,3,3,3,3,1,RJ,RIO DE JANEIRO,SANTA CRUZ,0,3,3,3,1,1,2267,642,1,0,1,1,1,3,3,3,0,1,3,4,2,0,3,3,3,3,3,3,0,1,0,0,1,0,25,3,3,1
42450,0,0,1,0,1,1,1,3,2,3,3,1,SP,Santa Isabel,LANIFICIO,1,3,3,3,1,1,3008,545,0,1,0,0,1,4,3,3,0,0,3,3,3,1,3,2,3,4,4,3,0,0,0,1,1,0,42,3,2,1
42451,0,0,0,0,0,1,1,3,4,4,3,1,PE,gravata,cruzeiro,1,3,2,3,1,1,3236,420,0,0,1,0,1,3,3,3,0,1,4,2,3,0,3,3,3,3,3,3,0,0,0,1,0,0,42,3,3,0
42452,0,0,0,0,0,0,0,4,2,3,3,1,PR,MANDAGUARI,JD CRISTINA I,1,1,3,3,1,1,1282,504,1,0,1,0,1,3,3,2,0,1,2,4,3,0,3,3,3,3,0,2,0,0,1,0,0,1,36,5,3,1
42453,1,0,0,0,1,0,0,3,3,3,3,1,PA,Tucurui,SAO SEBASTIAO,0,3,3,2,1,1,2426,353,1,1,1,0,1,3,3,3,0,0,3,2,3,0,2,2,3,3,3,1,1,0,0,1,1,0,33,3,3,1
42455,0,0,0,0,1,0,1,2,3,4,4,1,BA,POJUCA,RETIRO,0,3,1,3,1,0,2512,502,1,1,0,0,1,3,3,3,0,0,3,2,2,1,4,3,2,3,3,2,1,0,1,1,1,1,33,3,3,1
42459,0,2,1,0,0,1,1,3,4,3,3,1,GO,APARECIDA DE GOIANIA,ITAPUA,1,2,3,4,1,1,1577,529,0,0,1,1,0,3,3,3,0,1,3,3,3,1,3,3,2,3,2,3,1,1,1,1,1,0,33,4,3,1
42460,0,0,0,0,0,0,0,5,2,3,3,0,RJ,Campos dos Goytacazes,Parque aeroporto,1,3,4,3,1,0,2288,431,0,0,1,1,0,3,5,3,2,0,4,3,3,0,3,3,3,4,3,5,0,0,1,1,0,0,32,3,3,0
42462,0,0,0,0,1,1,1,3,3,2,3,0,PA,SANTAREM,NOVA REPUBLICA,0,4,3,3,0,1,1797,647,0,1,0,1,0,3,2,3,0,0,3,3,3,1,3,3,3,3,3,3,1,0,0,0,1,1,33,4,4,1
42463,0,0,0,0,1,1,0,4,2,3,3,1,PI,VARZEA GRANDE,VACAS,1,2,4,3,1,0,2874,381,1,1,0,0,0,2,2,3,0,1,3,4,3,1,2,3,3,3,3,4,1,0,1,1,0,0,25,3,3,1
42464,0,0,0,0,1,1,0,3,6,3,2,0,SP,PIRACAIA,NOSSO TETO,1,3,3,2,1,1,4768,466,0,0,0,1,1,2,3,3,0,1,3,3,3,0,3,3,5,4,2,3,0,1,1,0,1,0,25,4,3,0
42465,0,0,0,0,1,0,0,3,3,3,3,0,CE,Fortaleza,Lagoa Redonda,1,2,2,3,0,1,1897,362,1,0,0,0,1,2,4,3,0,1,2,3,3,0,3,3,2,3,3,2,0,0,0,1,0,1,28,1,3,0
42467,2,0,2,0,1,0,0,2,3,3,5,0,RJ,Goitacazes,NOVA GOITACAZES,0,3,3,3,1,0,3686,608,1,1,1,0,1,4,4,2,0,0,4,2,3,1,3,2,3,3,3,3,1,1,1,0,1,1,25,3,4,1
42468,0,0,0,0,0,1,1,4,2,5,4,1,MA,SAO LUIS,SAO CRISTOVAO,1,3,4,3,1,1,2982,549,1,1,1,0,1,3,3,2,0,1,3,3,3,1,4,3,5,2,3,3,0,0,1,0,0,1,28,3,4,0
42470,0,1,0,0,0,0,1,3,3,3,5,0,BA,CACULE,LAGOA DE CIMA,1,4,3,3,1,1,2534,446,0,1,0,1,0,3,1,3,0,1,3,2,3,1,3,3,5,3,3,3,1,1,1,1,0,0,26,3,3,1
42471,0,0,0,0,0,1,1,5,3,3,3,1,CE,FORTALEZA,CJ PALMEIRAS,0,3,3,3,0,0,2706,504,1,0,1,0,0,3,2,2,1,1,3,3,3,0,2,4,3,4,3,1,0,0,0,1,1,0,25,3,2,0
42473,0,0,0,1,1,0,0,3,3,3,4,0,MS,TRES LAGOAS,VILA DOS FERROVIARIOS,1,3,3,3,1,0,2092,420,0,1,1,0,1,4,3,2,0,0,4,3,3,0,4,3,3,3,2,3,1,0,1,0,0,0,25,1,3,1
42476,0,1,0,0,0,0,1,2,5,2,3,0,AP,MACAPA,NOVO HORIZONTE,0,3,4,4,1,1,3736,475,1,1,0,0,0,3,3,2,0,1,3,4,3,0,2,3,3,3,3,3,1,0,0,0,0,0,27,3,3,1
42478,0,0,0,0,0,0,0,3,3,3,3,0,SP,IBIRAREMA,CENTRO,0,3,3,3,1,1,2739,550,1,1,0,1,0,3,3,2,0,1,3,3,3,0,3,3,3,4,2,5,1,0,1,1,0,0,41,2,3,1
42479,1,0,0,0,0,1,1,4,3,3,4,1,SP,VARGEM GRANDE PAULISTA,SAO MARCOS,1,3,3,3,0,0,2691,708,0,1,1,1,1,3,3,3,0,1,5,3,5,0,5,2,3,3,3,4,1,0,0,1,1,0,39,3,4,1
42481,0,0,1,0,1,1,0,3,3,3,3,1,PE,SIRINHAEM,PORTO DE PEDRA,1,3,3,3,1,0,3443,518,1,1,0,1,1,3,3,4,0,0,3,3,3,0,3,3,3,3,3,3,1,0,0,0,0,1,41,3,4,1
42484,0,1,0,0,0,1,0,3,2,3,2,1,RS,ESTEIO,CENTRO,1,3,4,3,0,0,2701,534,1,0,0,0,0,3,4,3,1,1,5,3,3,0,3,3,3,2,3,4,1,1,1,0,1,0,34,3,3,0
42486,0,0,0,0,1,0,1,3,3,3,3,1,ES,ARACRUZ,SEGATTO,1,3,3,4,0,1,3711,592,1,1,1,0,0,3,5,3,0,0,3,4,2,1,3,3,3,3,3,3,1,0,1,1,1,1,26,3,3,1
42490,0,0,0,0,1,1,1,3,1,2,2,1,RN,Natal,Potengi,0,2,3,4,1,1,1774,515,1,0,0,1,1,3,3,4,0,0,1,2,3,0,3,3,3,3,3,1,0,1,0,0,1,1,25,3,3,0
42491,0,0,0,0,0,0,1,3,3,3,2,1,CE,Fortaleza,Benfica,0,2,3,3,1,0,1571,520,0,1,0,0,0,4,3,3,1,1,3,3,3,1,3,1,3,3,4,3,1,1,0,0,0,0,25,2,3,1
42493,0,1,0,0,1,1,1,3,3,3,4,1,RS,Pelotas,Fragata,1,3,3,4,0,1,2787,543,1,1,1,0,0,4,3,4,0,1,3,3,2,0,3,4,3,3,3,3,1,0,0,1,0,0,37,3,4,1
42497,0,0,0,0,1,1,1,3,3,3,2,1,AL,MACEIO,PONTA GROSSA,0,4,3,3,0,0,1895,440,0,1,1,0,1,4,4,4,0,1,3,4,3,0,3,3,3,3,1,4,1,1,0,0,0,0,37,3,3,1
42499,0,1,0,0,1,1,0,3,3,3,3,0,PA,ITAITUBA,BELA VISTA,0,2,4,3,1,1,3395,760,0,0,0,0,0,2,3,3,0,1,4,3,3,1,3,2,3,2,3,2,1,0,1,0,0,1,37,3,3,0
42500,0,0,0,0,1,0,1,4,3,3,3,1,RJ,CABO FRIO,JARDIM ESPERANCA,0,2,3,3,1,1,4319,383,1,1,1,0,1,2,3,4,1,0,3,3,2,1,3,3,3,4,3,3,0,1,1,1,1,1,26,3,3,1
42502,0,0,0,0,1,1,1,3,2,2,2,1,RS,ALVORADA,ESTELA MARES,0,3,3,4,0,0,2892,422,0,1,0,0,1,3,3,3,1,0,3,3,3,0,5,3,1,3,3,3,1,1,0,0,1,1,25,3,3,1
42504,0,0,0,0,0,0,0,4,3,3,2,1,PB,CABEDELO,CENTRO,0,3,3,3,1,0,3976,446,1,0,0,0,1,3,3,3,0,0,4,3,3,1,3,3,5,3,3,4,0,0,0,1,0,0,40,3,5,0
42505,0,0,1,0,1,0,0,3,3,3,3,1,AM,MANAUS,PETROPOLIS,0,4,3,2,0,1,3708,577,1,1,1,1,1,2,3,2,0,0,3,4,4,0,3,3,3,3,3,3,0,1,0,0,1,1,27,3,2,1
42506,1,0,0,0,0,1,0,3,3,3,3,1,AP,MACAPA,NOVO BURITIZAL,1,3,3,3,0,0,4670,570,1,1,0,1,1,4,1,2,0,1,4,3,3,0,4,3,3,2,2,4,1,0,1,0,0,1,30,3,4,1
42508,1,0,0,1,1,1,1,3,2,3,3,1,RN,ASSU,ZONA RURAL,1,4,2,3,0,0,4086,644,1,1,1,1,1,3,3,3,1,1,3,4,2,1,3,5,3,4,4,4,1,0,1,0,1,1,25,2,3,1
42510,0,0,0,0,1,1,0,3,2,3,3,0,SP,SANTA ISABEL,VILA OSIRIS,0,3,3,3,0,1,2492,678,1,0,1,1,0,3,3,3,0,1,4,4,4,0,3,3,1,3,4,4,0,1,1,0,1,1,38,4,3,0
42511,1,0,0,0,1,1,0,1,2,3,3,0,DF,BRASILIA,REC DAS EMAS,0,3,3,2,1,0,2702,643,0,0,0,0,1,3,3,2,0,1,2,3,3,1,3,3,3,3,3,4,0,1,0,0,0,0,25,3,3,1
42512,2,0,0,1,1,0,0,3,3,2,3,1,PE,RECIFE,AREIAS,0,2,3,2,1,0,4858,401,0,1,1,0,0,3,1,3,0,0,1,3,5,0,3,4,1,2,3,2,1,1,1,1,0,0,32,4,3,1
42513,0,2,0,0,0,0,0,3,3,5,4,0,BA,AIRELINO LEAL,CENTRO,1,3,1,3,0,0,4519,486,1,0,0,0,0,5,3,3,0,0,3,4,2,0,3,2,3,3,3,3,1,0,1,0,1,0,39,3,3,0
42514,0,0,0,0,0,1,0,4,4,4,3,1,SP,Sao Paulo,Cidade Kemel,0,2,4,3,0,1,3976,425,1,0,1,0,1,3,3,3,1,0,3,3,3,0,1,3,3,3,4,3,0,1,0,0,0,1,38,3,3,1
42517,0,0,0,0,0,1,0,3,3,2,3,0,PE,recife,b de jangada,1,3,4,2,1,0,3951,598,0,1,0,1,0,4,2,3,0,1,3,2,3,1,4,2,3,3,4,3,1,0,0,0,0,1,25,2,5,1
42518,0,0,0,1,0,1,1,3,4,5,3,0,SP,Santos,Encruzilhada,1,4,3,2,0,1,1515,417,0,1,1,0,1,3,4,3,0,0,2,3,4,1,3,3,3,2,2,3,1,1,0,0,1,1,41,3,4,1
42519,0,0,0,0,0,1,1,3,3,2,3,0,PA,REDENCAO,NUCLEO URBANO,0,2,4,3,0,0,2635,386,1,1,1,1,0,3,4,2,1,0,3,2,3,0,3,3,3,3,3,3,1,1,1,0,1,1,35,3,3,1
42520,0,0,0,2,0,1,1,3,3,2,5,0,AL,MACEIO,VERGEL,0,2,3,3,1,0,2432,414,0,0,0,0,1,3,3,3,0,1,3,3,2,0,3,2,3,4,3,3,0,1,0,0,1,1,28,4,3,0
42523,0,1,0,0,1,0,0,3,3,3,3,1,MG,araxa,boa vista,1,2,3,3,0,0,1341,304,0,1,1,1,0,4,3,3,0,1,3,3,2,1,3,3,3,3,3,3,1,0,1,1,1,0,25,5,0,1
42524,0,0,1,0,1,1,1,3,3,3,3,0,PB,inga,centro,0,2,2,3,1,1,3315,502,0,1,0,0,1,3,2,3,0,0,2,1,3,0,3,3,3,3,3,3,1,0,1,1,0,1,34,2,4,0
42525,0,2,0,0,0,1,0,3,3,3,3,0,RJ,Rio de Janeiro,Paciencia,0,3,3,3,1,0,3350,500,0,0,1,0,0,3,4,3,0,1,3,5,3,0,3,4,3,3,3,3,0,0,0,1,0,0,26,3,2,0
42527,0,1,0,1,0,1,0,2,3,3,3,0,MT,CUIABA,SAO GONCALO,0,4,3,3,0,1,948,430,1,1,1,1,0,3,3,2,0,1,3,1,3,0,3,3,3,3,3,3,1,1,1,0,0,0,30,3,3,1
42528,0,0,0,0,1,1,0,3,4,3,4,1,PE,RECIFE,COHAB,0,3,3,3,1,0,3866,530,1,1,0,1,1,4,4,3,0,0,3,4,3,0,3,3,3,4,3,2,1,0,0,1,1,1,41,3,3,1
42531,1,0,0,0,1,1,1,3,3,3,3,0,RS,Porto Alegre,Vila Jardim,0,3,3,3,0,0,4529,681,0,1,1,1,1,3,2,3,0,0,3,3,4,1,3,2,4,4,2,3,1,1,0,1,0,0,37,2,3,1
42532,0,0,0,0,0,1,0,3,3,3,3,1,GO,PONTALINA,ELIA AGUIAR,1,3,3,3,0,0,839,529,1,0,1,1,1,3,4,3,0,1,3,3,3,1,2,3,3,3,3,3,0,0,0,0,0,1,45,3,4,0
42533,0,0,0,0,1,0,1,3,4,4,3,0,BA,ILHEUS,TEOTONIO VILELA,0,4,2,3,1,0,3554,484,1,1,1,0,0,3,2,3,0,0,4,3,3,0,3,4,3,3,3,3,1,1,0,1,0,1,29,3,1,1
42534,1,1,0,0,1,0,1,3,2,3,2,1,MT,VARZEA GRANDE,JARDIM DAS FLORES,0,3,1,4,0,0,2912,455,1,1,0,0,0,3,3,3,0,0,3,2,3,1,3,3,4,2,3,2,1,0,0,0,0,0,41,2,1,1
42535,0,0,0,0,0,0,0,3,3,3,3,0,PE,SAO JOS COROA GRANDE,CUJUEIRO,0,3,3,3,1,0,3968,624,0,1,1,0,1,3,3,4,0,1,3,3,4,0,3,3,3,3,2,3,1,0,0,1,1,1,32,3,3,1
42537,0,0,0,0,0,1,0,3,3,3,3,1,PE,Gravata,Bairro Novo,0,4,3,3,1,0,3768,571,1,1,1,1,0,3,3,3,0,0,3,2,3,1,3,3,3,4,1,3,1,1,1,0,0,0,37,2,3,1
42542,1,0,0,0,0,0,0,4,5,3,2,0,RN,Mossoro,Ilha de Santa Luzia,0,4,3,3,0,0,748,521,0,0,0,1,1,3,2,2,0,1,3,4,3,1,3,4,3,4,4,2,0,0,0,1,0,1,39,1,4,0
42543,0,0,1,0,0,1,0,3,3,3,2,0,AL,ARAPIRACA,CAVACO,0,3,5,3,0,1,2194,465,1,0,1,0,1,3,3,2,0,1,3,3,3,0,3,2,3,3,2,3,0,0,1,1,1,1,25,3,3,0
42544,0,0,0,0,0,1,1,3,3,3,3,1,CE,FORTALEZA,PQ SANTA ROSA,1,2,3,3,0,0,2206,431,0,1,0,1,1,3,3,3,0,0,2,3,3,0,2,3,3,3,3,3,1,0,0,0,0,0,33,3,2,1
42545,0,3,0,0,1,1,1,4,3,3,3,1,PA,TUCURUI,JARDIM PARAISO,1,3,3,2,0,0,2754,438,0,0,1,0,0,3,4,3,1,1,3,3,3,1,3,2,4,3,3,3,1,0,1,1,0,0,46,3,3,1
42546,0,0,2,0,1,0,1,3,3,3,3,0,RJ,RIO DE JANEIRO,JD PALMARES,0,3,3,3,1,0,1739,545,1,0,1,1,0,3,3,4,1,0,3,3,3,1,2,3,3,3,3,4,0,1,1,1,1,1,45,2,3,0
42548,0,0,0,0,0,0,0,2,4,4,3,1,SC,Tubarao,Santo antonio de Padua,0,4,3,3,1,1,1571,489,0,0,0,0,1,2,3,3,1,1,3,3,2,0,3,3,3,3,3,2,0,0,0,1,1,1,25,3,3,1
42549,0,0,0,0,1,0,1,3,3,3,3,0,MA,CAXIAS,CAMPO DE BELEM,0,2,4,2,1,1,3555,510,1,1,0,1,0,3,3,3,0,0,3,2,3,0,4,3,3,3,3,3,1,1,0,0,1,0,41,3,3,1
42550,0,0,0,0,1,1,1,3,3,3,4,0,SC,BALNEARIO GAIVOTA,PRAIA ULTIMAR,0,3,3,3,0,0,3468,631,1,1,1,0,0,2,3,3,0,1,3,3,3,1,4,4,3,3,3,3,1,1,0,1,0,1,36,3,3,1
42555,0,1,0,2,0,1,1,3,2,3,3,1,PA,REDENCAO,PLANALTO DOIS,0,3,3,4,0,1,4040,300,0,0,1,0,0,3,3,3,1,1,2,2,3,1,5,3,3,3,3,3,0,0,1,1,1,1,51,2,4,0
42556,1,0,0,0,0,0,1,1,3,3,3,0,PR,GUARAPUAVA,INDUSTRIAL,0,2,3,3,1,0,2592,621,1,1,1,0,1,2,3,3,0,0,3,3,3,0,3,3,2,3,3,4,0,0,0,0,1,0,36,3,4,1
42557,0,1,0,1,1,0,1,3,2,3,4,1,RN,parnamirim,liberdade,0,3,3,3,0,0,2194,319,0,0,0,0,0,3,3,3,0,0,2,3,3,1,3,3,3,4,3,3,0,1,0,1,0,0,34,3,2,0
42558,0,0,0,0,1,0,0,3,2,3,3,1,SP,PATROCINIO PAULISTA,CENTRO,0,3,3,3,1,0,3444,413,1,1,1,0,1,5,4,3,0,1,3,3,4,1,3,3,3,3,3,4,1,1,0,0,0,1,25,3,1,1
42559,0,0,0,1,0,0,1,3,4,3,3,0,AL,MACEIO,SERRARIA,1,3,3,3,0,0,3038,437,0,1,0,0,1,4,4,3,0,1,3,5,3,1,3,3,3,4,3,3,0,0,1,1,1,1,42,3,2,1
42560,0,0,0,0,0,0,1,3,4,4,3,1,RS,MANOEL VIANA,CENTRO,0,3,3,4,0,0,2221,266,1,1,0,1,0,3,3,3,0,0,3,3,1,0,3,3,3,4,3,3,1,0,0,0,0,1,25,4,3,1
42561,0,1,0,1,0,1,0,4,4,3,3,1,ES,CACHOEIRO DE ITAPEMIRIM,NOVO PARQUE,1,2,3,3,1,0,961,471,1,1,1,0,0,3,3,3,0,1,4,3,3,0,4,3,2,3,3,3,1,1,1,0,1,1,31,4,3,1
42563,0,0,0,0,0,0,0,3,3,2,4,1,SE,ARACAJU,COROA DO MEIO,0,3,2,3,0,0,5249,852,0,1,0,0,1,3,3,3,0,0,4,4,3,0,3,3,3,3,3,2,1,0,0,1,1,1,25,3,3,1
42564,0,0,0,0,1,0,0,3,3,4,4,0,RJ,sao goncalo,califonia,1,3,3,2,0,0,4469,455,0,1,1,1,0,3,2,3,0,0,3,3,4,0,3,3,3,3,3,3,1,1,1,1,1,1,33,3,3,1
42565,0,0,1,0,0,1,0,3,3,3,3,1,CE,SOBRAL,SINHA SABOIA,1,2,3,3,0,0,3909,376,0,0,0,1,1,3,3,3,0,1,4,3,4,0,3,3,3,3,3,3,0,1,0,1,0,1,42,4,4,0
42566,0,0,0,0,1,1,0,3,3,3,3,1,MG,Belo Horizonte,Coqueiros,0,3,4,4,0,1,1755,614,0,1,1,0,1,3,5,4,0,1,4,4,1,0,3,3,3,3,3,4,0,1,1,0,0,0,25,4,3,1
